일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,6195,804,14.91,5669,6195,5625,979921,20237016400,75835919200,3577166
2010/01/05,5976,-219,-3.54,6428,6487,5815,1245145,26324236200,73153044700,3577166
2010/01/06,6487,511,8.56,5946,6487,5654,871965,17953270350,79413085200,3577166
2010/01/07,6253,-234,-3.60,6516,6852,5844,1180457,26196923650,76551352400,3577166
2010/01/08,6531,278,4.44,6458,6531,6092,413276,8999372950,79949660100,3577166
2010/01/11,6487,-44,-0.67,6808,6925,6385,561083,12716601000,79413085200,3577166
2010/01/12,6428,-59,-0.90,6341,7130,5990,1178205,26372713750,78697652000,3577166
2010/01/13,6794,366,5.68,6370,6808,6282,602524,13705568550,83169109500,3577166
2010/01/14,7305,511,7.53,6896,7422,6735,880856,21382720450,89429150000,3577166
2010/01/15,7305,0,0.00,7305,7422,7115,360855,8929587150,89429150000,3577166
2010/01/18,8401,1096,15.00,7583,8401,7422,736970,20241178450,102843522500,3577166
2010/01/19,8357,-44,-0.52,8620,8635,8094,725474,20702664000,102306947600,3577166
2010/01/20,8036,-321,-3.85,8474,8561,7831,524249,14540396100,98372065000,3577166
2010/01/21,8781,745,9.27,8109,9087,8036,988999,29326297650,107493838300,3577166
2010/01/22,8941,160,1.83,8561,9409,8357,635216,19453788050,109461279600,3577166
2010/01/25,7612,-1329,-14.87,8678,9029,7612,673040,18869656900,93185174300,3577166
2010/01/26,6604,-1008,-13.24,7685,7773,6472,1329879,31525234000,80843951600,3577166
2010/01/27,7071,467,7.08,6779,7378,6618,909483,21873036150,86567417200,3577166
2010/01/28,7042,-29,-0.41,7247,7539,6896,643418,16008729900,86209700600,3577166
2010/01/29,5990,-1052,-14.94,6662,6852,5990,799489,17081144100,73331903000,3577166
2010/02/01,6414,424,7.07,5888,6458,5844,580140,12324429000,78518793700,3577166
2010/02/02,6575,161,2.51,6633,6925,6414,564207,12865825400,80486235000,3577166
2010/02/03,6867,292,4.44,6823,6881,6487,367439,8463833000,84063401000,3577166
2010/02/04,6633,-234,-3.40,6925,6925,6545,236390,5410170350,81201668200,3577166
2010/02/05,6092,-541,-8.15,5888,6224,5873,360736,7485580600,74583911100,3577166
2010/02/08,6253,161,2.64,6253,6531,6092,305253,6560003400,76551352400,3577166
2010/02/09,6428,175,2.80,6268,6501,6195,195787,4262416100,78697652000,3577166
2010/02/10,6297,-131,-2.05,6575,6706,6297,170379,3804617150,77087927300,3577166
2010/02/11,6370,73,1.16,6312,6472,6253,109280,2375490900,77982218800,3577166
2010/02/12,6370,0,0.00,6414,6458,6151,127519,2746314900,77982218800,3577166
2010/02/16,6779,409,6.42,6428,6779,6268,291464,6574067150,82990251200,3577166
2010/02/17,7305,526,7.76,7071,7641,6954,737844,18524147050,89429150000,3577166
2010/02/18,7363,58,0.80,7320,7451,7144,314513,7851444650,90144583200,3577166
2010/02/19,7276,-87,-1.19,7393,7553,6969,418719,10500404400,89071433400,3577166
2010/02/22,7320,44,0.60,7510,7510,7320,162985,4129797550,89608008300,3577166
2010/02/23,7174,-146,-2.00,7247,7305,6984,228042,5543566300,87819425300,3577166
2010/02/24,7086,-88,-1.22,7042,7144,6984,112415,2721551600,86746275500,3577166
2010/02/25,6633,-453,-6.39,7144,7159,6472,225912,5264522600,81201668200,3577166
2010/02/26,6516,-117,-1.76,6721,6721,6297,126835,2831477950,79770801800,3577166
2010/03/02,6808,292,4.48,6618,6823,6428,147800,3345329150,83347967800,3577166
2010/03/03,6969,161,2.36,6750,6984,6691,147871,3483120900,85315409100,3577166
2010/03/04,6881,-88,-1.26,7042,7057,6867,161014,3822670750,84242259300,3577166
2010/03/05,6764,-117,-1.70,6984,6984,6662,96452,2248225350,82811392900,3577166
2010/03/08,6969,205,3.02,6925,7057,6896,135247,3223235950,85315409100,3577166
2010/03/09,7100,131,1.89,7013,7100,6911,137544,3289471150,86925133800,3577166
2010/03/10,6954,-146,-2.06,7159,7159,6896,132194,3171811100,85136550800,3577166
2010/03/11,7203,249,3.57,7042,7290,6954,339194,8305230200,88177141900,3577166
2010/03/12,7217,14,0.20,7320,7670,7174,531865,13582354000,88356000200,3577166
2010/03/15,7086,-131,-1.82,7363,7466,7071,163828,4058051250,86746275500,3577166
2010/03/16,6925,-161,-2.27,7130,7144,6823,185670,4411926950,84778834200,3577166
2010/03/17,7071,146,2.11,6940,7144,6794,180632,4320782500,86567417200,3577166
2010/03/18,7130,59,0.83,7042,7247,6998,136313,3331184700,87282850400,3577166
2010/03/19,7217,87,1.23,7203,7334,7071,137863,3403818700,88356000200,3577166
2010/03/22,7188,-29,-0.40,7217,7378,7115,127799,3173341200,87998283600,3577166
2010/03/23,7071,-117,-1.63,7217,7349,7057,123583,3031897500,86567417200,3577166
2010/03/24,6575,-496,-7.02,7013,7100,6516,250023,5789857900,80486235000,3577166
2010/03/25,6662,87,1.33,6575,6764,6501,115269,2626573400,81559384800,3577166
2010/03/26,6677,15,0.22,6838,6852,6633,96867,2228799850,81738243100,3577166
2010/03/29,6399,-278,-4.16,6472,6648,6312,152754,3380064700,78339935400,3577166
2010/03/30,6487,88,1.37,6516,6575,6370,145570,3229747400,79413085200,3577166
