일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,65800,-2000,-2.95,67700,67700,65800,2307,153325700,451388000000,6860000
2010/01/05,64300,-1500,-2.28,65800,65800,64000,3410,221785100,441098000000,6860000
2010/01/06,64000,-300,-0.47,64300,64800,64000,2507,161301800,439040000000,6860000
2010/01/07,63600,-400,-0.63,64000,64500,63300,5046,322601900,436296000000,6860000
2010/01/08,63400,-200,-0.31,64200,64200,62900,3427,216877000,434924000000,6860000
2010/01/11,62700,-700,-1.10,63400,63500,62400,3569,224995100,430122000000,6860000
2010/01/12,61700,-1000,-1.59,62200,62600,61000,5752,354896100,423262000000,6860000
2010/01/13,62000,300,0.49,61300,62600,61300,9804,611415400,425320000000,6860000
2010/01/14,61900,-100,-0.16,62000,62600,61400,5267,325960000,424634000000,6860000
2010/01/15,62900,1000,1.62,62400,63900,62400,5857,367822200,431494000000,6860000
2010/01/18,63100,200,0.32,62800,64000,62600,5950,376662400,432866000000,6860000
2010/01/19,63400,300,0.48,64200,64200,62900,6191,392912800,434924000000,6860000
2010/01/20,63700,300,0.47,63400,64300,63000,4580,291826200,436982000000,6860000
2010/01/21,65000,1300,2.04,62700,66600,62700,14283,921888200,445900000000,6860000
2010/01/22,65700,700,1.08,65000,65700,63400,5284,342694700,450702000000,6860000
2010/01/25,65700,0,0.00,63500,65800,63500,3337,218323300,450702000000,6860000
2010/01/26,66300,600,0.91,65700,66300,64400,2469,161632600,454818000000,6860000
2010/01/27,66000,-300,-0.45,66300,66400,65500,2700,177948100,452760000000,6860000
2010/01/28,64800,-1200,-1.82,66000,66100,64600,2108,137877700,444528000000,6860000
2010/01/29,64300,-500,-0.77,65000,65000,62700,6298,403358200,441098000000,6860000
2010/02/01,64000,-300,-0.47,64500,64500,62800,2387,152366700,439040000000,6860000
2010/02/02,64000,0,0.00,64000,65000,63500,3525,226265700,439040000000,6860000
2010/02/03,63800,-200,-0.31,64000,64000,59700,2938,186341500,437668000000,6860000
2010/02/04,64900,1100,1.72,63800,65000,63600,1220,78639000,445214000000,6860000
2010/02/05,64900,0,0.00,61600,65000,61600,2417,155162100,445214000000,6860000
2010/02/08,64000,-900,-1.39,64700,64700,62000,2043,129241500,439040000000,6860000
2010/02/09,62400,-1600,-2.50,64400,64400,62400,3991,250321000,428064000000,6860000
2010/02/10,63500,1100,1.76,62600,63700,62500,1314,83083300,435610000000,6860000
2010/02/11,62700,-800,-1.26,63400,64000,62500,7047,444415300,430122000000,6860000
